iata,airport,city,state,country,lat,long
GYE,José Joaquín de Olmedo International Airport,,,,-2.1574199199699997,-79.88359832760001
\N,Gualaquiza Airport,,,,-3.4232099056243896,-78.56700134277344
\N,Atahualpa Airport,,,,0.33841899037361145,-78.13639831542969
\N,Km 192 Airport,,,,0.18420299887657166,-79.39199829101562
\N,Hacienda La Julia Airport,,,,-1.7043800354003906,-79.55229949951172
LTX,Cotopaxi International Airport,,,,-0.906833,-78.615799
MRR,Jose Maria Velasco Ibarra Airport,,,,-4.37823009491,-79.94100189210002
XMS,Coronel E Carvajal Airport,,,,-2.2991700172424316,-78.12079620361328
MCH,General Manuel Serrano Airport,,,,-3.2689,-79.961601
\N,El Carmen Airport,,,,-2.067009925842285,-76.97570037841797
MEC,Eloy Alfaro International Airport,,,,-0.9460780024528503,-80.67880249023438
\N,Maragrosa Airport,,,,-2.851099967956543,-79.80359649658203
\N,Amable Calle Gutierrez Airport,,,,-3.3196699619293213,-79.76920318603516
PVO,Reales Tamarindos Airport,,,,-1.0416500568389893,-80.47219848632812
\N,Quevedo Airport,,,,-0.9894000291824341,-79.46510314941406
UIO,Mariscal Sucre International Airport,,,,-0.129166666667,-78.3575
\N,Chimborazo Airport,,,,-1.6534299850463867,-78.65609741210938
ETR,Santa Rosa International Airport,,,,-3.441986,-79.996957
SNC,General Ulpiano Paez Airport,,,,-2.20499,-80.988899
\N,Santo Domingo de Los Colorados Airport,,,,-0.2482219934463501,-79.21440124511719
\N,Taura Airport,,,,-2.261039972305298,-79.6801986694336
\N,Mayor Galo Torres Airport,,,,-0.9867669939994812,-77.81950378417969
TPC,Tarapoa Airport,,,,-0.12295600026845932,-76.33779907226562
TUA,Teniente Coronel Luis a Mantilla Airport,,,,0.8095059990882874,-77.70809936523438
ASU,Silvio Pettirossi International Airport,,,,-25.239999771118164,-57.52000045776367
AYO,Juan De Ayolas Airport,,,,-27.370554,-56.854064
CIO,Teniente Col Carmelo Peralta Airport,,,,-23.442363,-57.427253
\N,Itaipú Airport,,,,-25.407519,-54.619377
ESG,Dr. Luis Maria Argaña International Airport,,,,-22.049999237060547,-60.619998931884766
PIL,Carlos Miguel Gimenez Airport,,,,-26.881224,-58.318026
AXM,El Eden Airport,,,,4.45278,-75.7664
PUU,Tres De Mayo Airport,,,,0.505228,-76.5008
ELB,Las Flores Airport,,,,9.04554,-73.9749
BGA,Palonegro Airport,,,,7.1265,-73.1848
BOG,El Dorado International Airport,,,,4.70159,-74.1469
BAQ,Ernesto Cortissoz International Airport,,,,10.8896,-74.7808
BSC,José Celestino Mutis Airport,,,,6.20292,-77.3947
BUN,Gerardo Tobar López Airport,,,,3.81963,-76.9898
CUC,Camilo Daza International Airport,,,,7.92757,-72.5115
CTG,Rafael Nuñez International Airport,,,,10.4424,-75.513
CLO,Alfonso Bonilla Aragon International Airport,,,,3.54322,-76.3816
TCO,La Florida Airport,,,,1.81442,-78.7492
CZU,Las Brujas Airport,,,,9.33274,-75.2856
EJA,Yariguíes Airport,,,,7.02433,-73.8068
FLA,Gustavo Artunduaga Paredes Airport,,,,1.58919,-75.5644
GIR,Santiago Vila Airport,,,,4.27624,-74.7967
GPI,Juan Casiano Airport,,,,2.57013,-77.8986
\N,Guaymaral Airport,,,,4.81233,-74.0649
IBE,Perales Airport,,,,4.42161,-75.1333
IPI,San Luis Airport,,,,0.861925,-77.6718
APO,Antonio Roldan Betancourt Airport,,,,7.81196,-76.7164
MCJ,Jorge Isaac Airport,,,,11.2325,-72.4901
LET,Alfredo Vásquez Cobo International Airport,,,,-4.19355,-69.9432
EOH,Enrique Olaya Herrera Airport,,,,6.220549,-75.590582
MGN,Baracoa Airport,,,,9.28474,-74.8461
MTR,Los Garzones Airport,,,,8.82374,-75.8258
MVP,Fabio Alberto Leon Bentley Airport,,,,1.25366,-70.2339
MZL,La Nubia Airport,,,,5.0296,-75.4647
NVA,Benito Salas Airport,,,,2.95015,-75.294
OCV,Aguas Claras Airport,,,,8.31506,-73.3583
OTU,Otu Airport,,,,7.01037,-74.7155
\N,Puerto Bolívar Airport,,,,12.2215,-71.9848
PCR,German Olano Airport,,,,6.18472,-67.4932
PEI,Matecaña International Airport,,,,4.81267,-75.7395
PTX,Pitalito Airport,,,,1.85777,-76.0857
PPN,Guillermo León Valencia Airport,,,,2.4544,-76.6093
PSO,Antonio Narino Airport,,,,1.39625,-77.2915
PVA,El Embrujo Airport,,,,13.3569,-81.3583
MQU,Mariquita Airport,,,,5.21256,-74.8836
MDE,Jose Maria Córdova International Airport,,,,6.16454,-75.4231
RCH,Almirante Padilla Airport,,,,11.5262,-72.926
SJE,Jorge E. Gonzalez Torres Airport,,,,2.57969,-72.6394
SMR,Simón Bolívar International Airport,,,,11.1196,-74.2306
ADZ,Gustavo Rojas Pinilla International Airport,,,,12.5836,-81.7112
SVI,Eduardo Falla Solano Airport,,,,2.15217,-74.7663
TME,Gustavo Vargas Airport,,,,6.45108,-71.7603
AUC,Santiago Perez Airport,,,,7.06888,-70.7369
UIB,El Caraño Airport,,,,5.69076,-76.6412
ULQ,Heriberto Gíl Martínez Airport,,,,4.08836,-76.2351
VUP,Alfonso López Pumarejo Airport,,,,10.435,-73.2495
VVC,Vanguardia Airport,,,,4.16787,-73.6138
BJO,Bermejo Airport,,,,-22.7733001709,-64.31289672850001
CBB,Jorge Wilsterman International Airport,,,,-17.421100616455078,-66.1771011352539
CCA,Chimore Airport,,,,-16.976834,-65.145568
CIJ,Capitán Aníbal Arab Airport,,,,-11.040399551400002,-68.7829971313
LPB,El Alto International Airport,,,,-16.5132999420166,-68.19229888916016
ORU,Juan Mendoza Airport,,,,-17.962600708,-67.0762023926
POI,Capitan Nicolas Rojas Airport,,,,-19.5431003571,-65.72370147710001
PSZ,Capitán Av. Salvador Ogaya G. airport,,,,-18.975301,-57.820599
SBL,Santa Ana Del Yacuma Airport,,,,-13.762200355500001,-65.4352035522
SRE,Juana Azurduy De Padilla Airport,,,,-19.007099151611328,-65.2886962890625
TJA,Capitan Oriel Lea Plaza Airport,,,,-21.5557003021,-64.7013015747
TDD,Teniente Av. Jorge Henrich Arauz Airport,,,,-14.8186998367,-64.9179992676
VLM,Teniente Coronel Rafael Pabón Airport,,,,-21.255199432399998,-63.4056015015
VVI,Viru Viru International Airport,,,,-17.6448,-63.135399
BYC,Yacuiba Airport,,,,-21.960899353027344,-63.65169906616211
PBM,Johan Adolf Pengel International Airport,,,,5.4528298377999995,-55.1878013611
CAY,Cayenne-Rochambeau Airport,,,,4.819809913639999,-52.360401153599994
OYP,Saint-Georges-de-l'Oyapock Airport,,,,3.89759993553,-51.8041000366
\N,Huancabamba Airport,,,,-5.256770133972168,-79.44290161132812
AOP,Alferez FAP Alfredo Vladimir Sara Bauer Airport,,,,-2.79612994194,-76.46659851070001
\N,Teniente General Gerardo Pérez Pinedo Airport,,,,-10.7291002274,-73.7665023804
IBP,Iberia Airport,,,,-11.411600112915039,-69.48870086669922
PCL,Cap FAP David Abenzur Rengifo International Airport,,,,-8.37794017791748,-74.57430267333984
CHM,Teniente FAP Jaime A De Montreuil Morales Airport,,,,-9.149609565734863,-78.5238037109375
\N,Puerto Esperanza Airport,,,,-9.7681303024292,-70.70649719238281
\N,Cesar Torke Podesta Airport,,,,-17.179000854492188,-70.93080139160156
CIX,Capitan FAP Jose A Quinones Gonzales International Airport,,,,-6.787479877471924,-79.8281021118164
AYP,Coronel FAP Alfredo Mendivil Duarte Airport,,,,-13.154800415039062,-74.20439910888672
ANS,Andahuaylas Airport,,,,-13.706399917602539,-73.35040283203125
ATA,Comandante FAP German Arias Graziani Airport,,,,-9.347439765930176,-77.59839630126953
LIM,Jorge Chávez International Airport,,,,-12.0219,-77.114305
JJI,Juanjui Airport,,,,-7.169099807739258,-76.72859954833984
JAU,Francisco Carle Airport,,,,-11.7831001282,-75.47339630130001
JUL,Inca Manco Capac International Airport,,,,-15.467100143432617,-70.158203125
ILQ,Ilo Airport,,,,-17.69499969482422,-71.34400177001953
\N,Las Palmas Air Base,,,,-12.16069984436,-76.998901367188
TBP,Capitan FAP Pedro Canga Rodriguez Airport,,,,-3.55253005027771,-80.38140106201172
YMS,Moises Benzaquen Rengifo Airport,,,,-5.893770217895508,-76.11820220947266
\N,Collique Airport,,,,-11.92870044708252,-77.06109619140625
CHH,Chachapoyas Airport,,,,-6.201809883117676,-77.8561019897461
IQT,Coronel FAP Francisco Secada Vignetta International Airport,,,,-3.7847399711608887,-73.30879974365234
AQP,Rodríguez Ballón International Airport,,,,-16.3411006927,-71.5830993652
\N,Capitán FAP Leonardo Alvariño Herr Airport,,,,-11.128600120544434,-75.35050201416016
TRU,Capitan FAP Carlos Martinez De Pinillos International Airport,,,,-8.08141040802002,-79.10880279541016
PIO,Capitán FAP Renán Elías Olivera International Airport,,,,-13.74489974975586,-76.22029876708984
TPP,Cadete FAP Guillermo Del Castillo Paredes Airport,,,,-6.508739948272705,-76.37319946289062
TCQ,Coronel FAP Carlos Ciriani Santa Rosa International Airport,,,,-18.053300857500002,-70.2758026123
PEM,Padre Aldamiz International Airport,,,,-12.6135997772,-69.2285995483
PIU,Capitán FAP Guillermo Concha Iberico International Airport,,,,-5.20574998856,-80.61640167239999
TYL,Capitan Montes Airport,,,,-4.5766401290894,-81.254096984863
CUZ,Alejandro Velasco Astete International Airport,,,,-13.535699844400002,-71.9387969971
\N,Angel S Adami Airport,,,,-34.7892,-56.264702
DZO,Santa Bernardina International Airport,,,,-33.3588981628418,-56.49919891357422
MVD,Carrasco International /General C L Berisso Airport,,,,-34.838402,-56.0308
STY,Nueva Hesperides International Airport,,,,-31.438499450683594,-57.98529815673828
AGV,Oswaldo Guevara Mujica Airport,,,,9.553375244140625,-69.23786926269531
AAO,Anaco Airport,,,,9.430225372314453,-64.4707260131836
\N,San Fernando de Atabapo Airport,,,,4.05104017258,-67.6996994019
BLA,General José Antonio Anzoategui International Airport,,,,10.111111,-64.692222
BNS,Barinas Airport,,,,8.615,-70.21416667
\N,El Libertador Airbase,,,,10.183375358600001,-67.55731964110001
BRM,Barquisimeto International Airport,,,,10.042746543884277,-69.3586196899414
CBL,"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",,,,8.12216091156,-63.5369567871
CXA,Caicara del Orinoco Airport,,,,7.625510215759277,-66.16280364990234
\N,San Carlos Airport,,,,9.647720336914062,-68.57469940185547
CLZ,Calabozo Airport,,,,8.92465591430664,-67.4170913696289
CAJ,Canaima Airport,,,,6.231988906860352,-62.85443115234375
VCR,Carora Airport,,,,10.175602912902832,-70.06521606445312
CUP,General Francisco Bermúdez Airport,,,,10.660014152526855,-63.261680603027344
CZE,José Leonardo Chirinos Airport,,,,11.41494369506836,-69.68090057373047
\N,Oscar Machado Zuluaga Airport,,,,10.286110877990723,-66.81610870361328
CUM,Cumaná (Antonio José de Sucre) Airport,,,,10.450332641601562,-64.1304702758789
\N,Capitán Manuel Ríos Airbase,,,,9.372650146484375,-66.92279815673828
EOR,El Dorado Airport,,,,6.733333110809326,-61.58333206176758
EOZ,Elorza Airport,,,,7.0833330154418945,-69.53333282470703
GDO,Guasdalito Airport,,,,7.233333110809326,-70.80000305175781
GUI,Guiria Airport,,,,10.574077606200001,-62.3126678467
GUQ,Guanare Airport,,,,9.026944160461426,-69.7551498413086
HGE,Higuerote Airport,,,,10.462474,-66.092779
ICC,Andrés Miguel Salazar Marcano Airport,,,,10.794432,-63.98159
LSP,Josefa Camejo International Airport,,,,11.78077507019043,-70.15149688720703
\N,San Juan de Los Morros Airport,,,,9.906952857971191,-67.379638671875
LFR,La Fria Airport,,,,8.239167213439941,-72.27102661132812
\N,La Orchila Airport,,,,11.80720043182373,-66.17960357666016
MAR,La Chinita International Airport,,,,10.5582084656,-71.7278594971
MRD,Alberto Carnevalli Airport,,,,8.582078,-71.161041
PMV,Del Caribe Santiago Mariño International Airport,,,,10.912603378295898,-63.96659851074219
CCS,Simón Bolívar International Airport,,,,10.601194,-66.991222
MUN,Maturín Airport,,,,9.75452995300293,-63.14739990234375
PYH,Cacique Aramare Airport,,,,5.6199898719788,-67.606101989746
PBL,General Bartolome Salom International Airport,,,,10.480500221252441,-68.072998046875
SCI,Paramillo Airport,,,,7.8013200759887695,-72.2029037475586
PZO,General Manuel Carlos Piar International Airport,,,,8.288530349731445,-62.760398864746094
PTM,Palmarito Airport,,,,7.566669940948486,-70.18329620361328
SVZ,San Antonio Del Tachira Airport,,,,7.840829849243164,-72.439697265625
SBB,Santa Bárbara de Barinas Airport,,,,7.803514003753662,-71.16571807861328
SNV,Santa Elena de Uairen Airport,,,,4.554999828338623,-61.150001525878906
STD,Mayor Buenaventura Vivas International Airport,,,,7.56538,-72.035103
SNF,Sub Teniente Nestor Arias Airport,,,,10.2787,-68.755203
SFD,San Fernando De Apure Airport,,,,7.883319854736328,-67.44400024414062
SOM,San Tomé Airport,,,,8.9451465606689,-64.151084899902
STB,Santa Bárbara del Zulia Airport,,,,8.974550247192383,-71.94325256347656
TUV,Tucupita Airport,,,,9.088994026184082,-62.094173431396484
TMO,Tumeremo Airport,,,,7.24938,-61.52893
VLN,Arturo Michelena International Airport,,,,10.14973258972168,-67.92839813232422
VLV,Dr. Antonio Nicolás Briceño Airport,,,,9.34047794342041,-70.58406066894531
VDP,Valle de La Pascua Airport,,,,9.22202777863,-65.9935836792
\N,Linden Airport,,,,5.96592,-58.270302
LTM,Lethem Airport,,,,3.37276,-59.789398
ANU,V.C. Bird International Airport,,,,17.1367,-61.792702
BGI,Sir Grantley Adams International Airport,,,,13.0746002197,-59.4925003052
DCF,Canefield Airport,,,,15.336700439453125,-61.3922004699707
DOM,Douglas-Charles Airport,,,,15.547,-61.299999
FDF,Martinique Aimé Césaire International Airport,,,,14.590999603271484,-61.00320053100586
SFG,L'Espérance Airport,,,,18.099899291992,-63.047199249268
PTP,Pointe-à-Pitre Le Raizet,,,,16.265301,-61.531799
GND,Point Salines International Airport,,,,12.004199981689453,-61.78620147705078
STT,Cyril E. King Airport,,,,18.337299346923828,-64.97339630126953
STX,Henry E Rohlsen Airport,,,,17.701900482177734,-64.79859924316406
BQN,Rafael Hernandez Airport,,,,18.49489974975586,-67.12940216064453
FAJ,Diego Jimenez Torres Airport,,,,18.308900833129883,-65.66190338134766
SIG,Fernando Luis Ribas Dominicci Airport,,,,18.45680046081543,-66.09809875488281
MAZ,Eugenio Maria De Hostos Airport,,,,18.255699157714844,-67.14849853515625
PSE,Mercedita Airport,,,,18.00830078125,-66.56300354003906
SJU,Luis Munoz Marin International Airport,,,,18.4393997192,-66.0018005371
SKB,Robert L. Bradshaw International Airport,,,,17.311199188232422,-62.71870040893555
SLU,George F. L. Charles Airport,,,,14.0202,-60.992901
UVF,Hewanorra International Airport,,,,13.7332,-60.952599
AUA,Queen Beatrix International Airport,,,,12.5014,-70.015198
BON,Flamingo International Airport,,,,12.130999565124512,-68.26850128173828
CUR,Hato International Airport,,,,12.1889,-68.959801
EUX,F. D. Roosevelt Airport,,,,17.49650001525879,-62.979400634765625
SXM,Princess Juliana International Airport,,,,18.041000366200002,-63.1088981628
AXA,Clayton J Lloyd International Airport,,,,18.2048,-63.055099
TAB,Tobago-Crown Point Airport,,,,11.149700164794922,-60.83219909667969
POS,Piarco International Airport,,,,10.595399856567383,-61.33720016479492
EIS,Terrance B. Lettsome International Airport,,,,18.444799423217773,-64.54299926757812
CIW,Canouan Airport,,,,12.699,-61.3424
MQS,Mustique Airport,,,,12.887900352478027,-61.180198669433594
SVD,Argyle International Airport,,,,13.156695,-61.149945
ALA,Almaty Airport,,,,43.35210037231445,77.04049682617188
BXH,Balkhash Airport,,,,46.8932991027832,75.00499725341797
TSE,Astana International Airport,,,,51.02220153808594,71.46690368652344
DMB,Taraz Airport,,,,42.853599548339844,71.30359649658203
FRU,Manas International Airport,,,,43.0612983704,74.4776000977
OSS,Osh Airport,,,,40.6090011597,72.793296814
CIT,Shymkent Airport,,,,42.364200592041016,69.47889709472656
URA,Uralsk Airport,,,,51.15079879760742,51.54309844970703
PWQ,Pavlodar Airport,,,,52.19499969482422,77.07389831542969
PLX,Semipalatinsk Airport,,,,50.351295,80.234398
AKX,Aktobe Airport,,,,50.2458,57.206699
GYD,Heydar Aliyev International Airport,,,,40.467498779296875,50.04669952392578
YKS,Yakutsk Airport,,,,62.093299865722656,129.77099609375
MJZ,Mirny Airport,,,,62.534698486328125,114.03900146484375
BQS,Ignatyevo Airport,,,,50.42539978027344,127.41200256347656
KHV,Khabarovsk-Novy Airport,,,,48.52799987793,135.18800354004
PVS,Provideniya Bay Airport,,,,64.37809753417969,-173.2429962158203
GDX,Sokol Airport,,,,59.9109992980957,150.72000122070312
PWE,Pevek Airport,,,,69.783302307129,170.59700012207
PKC,Yelizovo Airport,,,,53.16790008544922,158.45399475097656
UUS,Yuzhno-Sakhalinsk Airport,,,,46.88869857788086,142.71800231933594
VVO,Vladivostok International Airport,,,,43.39899826049805,132.1479949951172
HTA,Chita-Kadala Airport,,,,52.026299,113.306
BTK,Bratsk Airport,,,,56.370601654052734,101.697998046875
IKT,Irkutsk Airport,,,,52.268001556396,104.38899993896
UUD,Ulan-Ude Airport (Mukhino),,,,51.80780029296875,107.43800354003906
KBP,Boryspil International Airport,,,,50.345001220703125,30.894699096679688
DOK,Donetsk International Airport,,,,48.07360076904297,37.73970031738281
DNK,Dnipropetrovsk International Airport,,,,48.357200622558594,35.10060119628906
SIP,Simferopol International Airport,,,,45.05220031738281,33.975101470947266
IEV,Kiev Zhuliany International Airport,,,,50.40194,30.45194
LWO,Lviv International Airport,,,,49.8125,23.956100463867188
ODS,Odessa International Airport,,,,46.42679977416992,30.67650032043457
LED,Pulkovo Airport,,,,59.80030059814453,30.262500762939453
MMK,Murmansk Airport,,,,68.78170013427734,32.75080108642578
GME,Gomel Airport,,,,52.527000427246094,31.016700744628906
VTB,Vitebsk Vostochny Airport,,,,55.126499176025,30.349599838257
KGD,Khrabrovo Airport,,,,54.88999938964844,20.592599868774414
MHP,Minsk 1 Airport,,,,53.864498138427734,27.53969955444336
MSQ,Minsk National Airport,,,,53.882499694824,28.030700683594
ABA,Abakan Airport,,,,53.7400016784668,91.38500213623047
BAX,Barnaul Airport,,,,53.363800048828125,83.53849792480469
KEJ,Kemerovo Airport,,,,55.27009963989258,86.1072006225586
OMS,Omsk Central Airport,,,,54.96699905395508,73.31050109863281
KRR,Krasnodar Pashkovsky International Airport,,,,45.034698486328,39.170501708984
MCX,Uytash Airport,,,,42.81679916381836,47.65230178833008
MRV,Mineralnyye Vody Airport,,,,44.225101470947266,43.08190155029297
STW,Stavropol Shpakovskoye Airport,,,,45.10919952392578,42.11280059814453
ROV,Platov International Airport,,,,47.493888,39.924722
AER,Sochi International Airport,,,,43.449902,39.9566
ASF,Astrakhan Airport,,,,46.2832984924,48.0063018799
VOG,Volgograd International Airport,,,,48.782501220703125,44.34550094604492
CEK,Chelyabinsk Balandino Airport,,,,55.305801,61.5033
MQF,Magnitogorsk International Airport,,,,53.39310073852539,58.755699157714844
NJC,Nizhnevartovsk Airport,,,,60.94929885864258,76.48359680175781
PEE,Bolshoye Savino Airport,,,,57.914501190186,56.021198272705
SGC,Surgut Airport,,,,61.34370040893555,73.40180206298828
SVX,Koltsovo Airport,,,,56.743099212646,60.802700042725
ASB,Ashgabat International Airport,,,,37.986801,58.361
KRW,Turkmenbashi Airport,,,,40.063301,53.007198
CRZ,Turkmenabat Airport,,,,39.08330154418945,63.61330032348633
DYU,Dushanbe Airport,,,,38.543300628699996,68.8249969482
BHK,Bukhara Airport,,,,39.775001525878906,64.4832992553711
SKD,Samarkand Airport,,,,39.70050048828125,66.98380279541016
TAS,Tashkent International Airport,,,,41.257900238,69.2811965942
BZK,Bryansk Airport,,,,53.214199,34.176399
SVO,Sheremetyevo International Airport,,,,55.972599,37.4146
KLD,Migalovo Air Base,,,,56.82469940185547,35.7577018737793
VOZ,Voronezh International Airport,,,,51.81420135498047,39.22959899902344
VKO,Vnukovo International Airport,,,,55.5914993286,37.2615013123
SCW,Syktyvkar Airport,,,,61.64699935913086,50.84510040283203
KZN,Kazan International Airport,,,,55.606201171875,49.278701782227
REN,Orenburg Central Airport,,,,51.795799255371094,55.45669937133789
UFA,Ufa International Airport,,,,54.557498931885,55.874401092529
KUF,Kurumoch International Airport,,,,53.504901885986,50.16429901123
AMD,Sardar Vallabhbhai Patel International Airport,,,,23.0771999359,72.63469696039999
AKD,Akola Airport,,,,20.698999,77.058601
IXU,Aurangabad Airport,,,,19.862699508666992,75.39810180664062
BOM,Chhatrapati Shivaji International Airport,,,,19.0886993408,72.8678970337
PAB,Bilaspur Airport,,,,21.9884,82.111
BHJ,Bhuj Airport,,,,23.2877998352,69.6701965332
